"taxon","assembly","segment","species","collectionDate","geographicRegion","organismName_host","subtype","genotype","serotype","lineage","clade","HA_type","NA_type","neighbor","neighbor_ani","n_raw","n_qc"
"Enterovirus","references/Enterovirus-wg-2397.fa.gz","wg","Enterovirus A","2004","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-332","97","1","1"
"Enterovirus","references/Enterovirus-wg-2160.fa.gz","wg","Enterovirus A","2016","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1542","96","2","2"
"Enterovirus","references/Enterovirus-wg-2161.fa.gz","wg","Enterovirus A","","","","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2398.fa.gz","wg","Enterovirus A","2018","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1201","98","1","1"
"Enterovirus","references/Enterovirus-wg-2163.fa.gz","wg","Enterovirus A","2024","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-79","98","1","1"
"Enterovirus","references/Enterovirus-wg-529.fa.gz","wg","Enterovirus A","2024","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1201","96","1","1"
"Enterovirus","references/Enterovirus-wg-2165.fa.gz","wg","Enterovirus A","2013","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-2131","97","1","1"
"Enterovirus","references/Enterovirus-wg-2166.fa.gz","wg","Enterovirus A","2016","Asia","Homo sapiens","","","","","","","","[Enterovirus-wg-987; Enterovirus-wg-985; Enterovirus-wg-58; Enterovirus-wg-356; Enterovirus-wg-530]","97","1","1"
"Enterovirus","references/Enterovirus-wg-1309.fa.gz","wg","Enterovirus A","2015","Asia","Homo sapiens","","","","","","","","[Enterovirus-wg-530; Enterovirus-wg-1802]","97","1","1"
"Enterovirus","references/Enterovirus-wg-530.fa.gz","wg","Enterovirus A","2013","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1309","97","1","1"
"Enterovirus","references/Enterovirus-wg-531.fa.gz","wg","Enterovirus A","2023","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-335","97","1","1"
"Enterovirus","references/Enterovirus-wg-2168.fa.gz","wg","Enterovirus A","1949 - 2011","[Europe; North America]","Homo sapiens","","","","","","","","","0","5","4"
"Enterovirus","references/Enterovirus-wg-1312.fa.gz","wg","Enterovirus B","2010","North America","Homo sapiens","","","","","","","","[Enterovirus-wg-46; Enterovirus-wg-2317; Enterovirus-wg-858]","94","2","2"
"Enterovirus","references/Enterovirus-wg-533.fa.gz","wg","Enterovirus B","2013","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-735","96","1","1"
"Enterovirus","references/Enterovirus-wg-534.fa.gz","wg","Enterovirus B","","","","","","","","","","","Enterovirus-wg-858","94","1","1"
"Enterovirus","references/Enterovirus-wg-535.fa.gz","wg","Enterovirus B","2019","[Europe; Asia]","Homo sapiens","","","","","","","","","0","2","2"
"Enterovirus","references/Enterovirus-wg-1313.fa.gz","wg","Enterovirus B","2004","Asia","Homo sapiens","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2170.fa.gz","wg","Enterovirus B","","North America","","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-1314.fa.gz","wg","Enterovirus B","2001","Asia","Homo sapiens","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-1315.fa.gz","wg","Enterovirus B","2008","Asia","Homo sapiens","","","","","","","","[Enterovirus-wg-764; Enterovirus-wg-1729]","94","1","1"
"Enterovirus","references/Enterovirus-wg-536.fa.gz","wg","Enterovirus B","1994","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1317","94","1","1"
"Enterovirus","references/Enterovirus-wg-2399.fa.gz","wg","Enterovirus B","2005","Asia","","","","","","","","","Enterovirus-wg-2037","98","1","1"
"Enterovirus","references/Enterovirus-wg-2400.fa.gz","wg","Enterovirus A","2022","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1063","96","1","1"
"Enterovirus","references/Enterovirus-wg-2171.fa.gz","wg","Enterovirus B","2013","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-510","98","1","1"
"Enterovirus","references/Enterovirus-wg-2172.fa.gz","wg","Enterovirus B","2013","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1743","94","1","1"
"Enterovirus","references/Enterovirus-wg-1316.fa.gz","wg","Enterovirus B","2010","Asia","Homo sapiens","","","","","","","","[Enterovirus-wg-2110; Enterovirus-wg-134; Enterovirus-wg-2108; Enterovirus-wg-2339; Enterovirus-wg-378; Enterovirus-wg-770; Enterovirus-wg-1402; Enterovirus-wg-375; Enterovirus-wg-1843; Enterovirus-wg-1487]","96","1","1"
"Enterovirus","references/Enterovirus-wg-1317.fa.gz","wg","Enterovirus B","1997","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-536","94","1","1"
"Enterovirus","references/Enterovirus-wg-2173.fa.gz","wg","Enterovirus D","2008","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-392","97","1","1"
"Enterovirus","references/Enterovirus-wg-2174.fa.gz","wg","Enterovirus E","2015","North America","Bos taurus","","","","","","","","Enterovirus-wg-823","96","1","1"
"Enterovirus","references/Enterovirus-wg-2175.fa.gz","wg","Enterovirus A","","Europe","","","","","","","","","[Enterovirus-wg-902; Enterovirus-wg-931; Enterovirus-wg-48; Enterovirus-wg-544; Enterovirus-wg-245; Enterovirus-wg-246; Enterovirus-wg-687; Enterovirus-wg-747; Enterovirus-wg-89; Enterovirus-wg-335; Enterovirus-wg-312; Enterovirus-wg-634; Enterovirus-wg-775; Enterovirus-wg-484; Enterovirus-wg-789; Enterovirus-wg-2311; Enterovirus-wg-483; Enterovirus-wg-905; Enterovirus-wg-831; Enterovirus-wg-987; Enterovirus-wg-998; Enterovirus-wg-2320; Enterovirus-wg-337; Enterovirus-wg-989; Enterovirus-wg-339; Enterovirus-wg-557; Enterovirus-wg-669; Enterovirus-wg-350; Enterovirus-wg-272; Enterovirus-wg-2276; Enterovirus-wg-340; Enterovirus-wg-2318; Enterovirus-wg-1518; Enterovirus-wg-281; Enterovirus-wg-528; Enterovirus-wg-714; Enterovirus-wg-270; Enterovirus-wg-314; Enterovirus-wg-336; Enterovirus-wg-803; Enterovirus-wg-879; Enterovirus-wg-76; Enterovirus-wg-2269; Enterovirus-wg-962; Enterovirus-wg-271; Enterovirus-wg-620]","96","1","1"
"Enterovirus","references/Enterovirus-wg-2176.fa.gz","wg","Enterovirus A","","Asia","","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2177.fa.gz","wg","Enterovirus B","2004","Asia","Homo sapiens","","","","","","","","[Enterovirus-wg-670; Enterovirus-wg-2336]","96","1","1"
"Enterovirus","references/Enterovirus-wg-541.fa.gz","wg","Enterovirus B","2007","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1416","97","7","7"
"Enterovirus","references/Enterovirus-wg-1318.fa.gz","wg","Enterovirus B","1999","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1638","93","5","5"
"Enterovirus","references/Enterovirus-wg-537.fa.gz","wg","Enterovirus C","2014","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-842","97","1","1"
"Enterovirus","references/Enterovirus-wg-1319.fa.gz","wg","Enterovirus B","","North America","","","","","","","","","Enterovirus-wg-1873","97","1","1"
"Enterovirus","references/Enterovirus-wg-2180.fa.gz","wg","Enterovirus goat/JL14","2014","Asia","Capra hircus","","","","","","","","Enterovirus-wg-1329","96","2","1"
"Enterovirus","references/Enterovirus-wg-2181.fa.gz","wg","Goat enterovirus","2017","Asia","Capra hircus","","","","","","","","Enterovirus-wg-1329","96","1","1"
"Enterovirus","references/Enterovirus-wg-1320.fa.gz","wg","Enterovirus E","2014","Asia","Bos taurus","","","","","","","","[Enterovirus-wg-1533; Enterovirus-wg-2391; Enterovirus-wg-2257; Enterovirus-wg-521; Enterovirus-wg-2182]","94","1","1"
"Enterovirus","references/Enterovirus-wg-2182.fa.gz","wg","Enterovirus E","2018","Asia","Bos taurus","","","","","","","","Enterovirus-wg-1320","94","1","1"
"Enterovirus","references/Enterovirus-wg-539.fa.gz","wg","Enterovirus F","2018","Asia","Bos taurus","","","","","","","","Enterovirus-wg-2193","94","1","1"
"Enterovirus","references/Enterovirus-wg-1321.fa.gz","wg","Enterovirus F","2007","North America","Vicugna pacos","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2183.fa.gz","wg","Enterovirus F","2018","Asia","Bos taurus","","","","","","","","Enterovirus-wg-2134","94","1","1"
"Enterovirus","references/Enterovirus-wg-2184.fa.gz","wg","Enterovirus F","","North America","Bos taurus","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2402.fa.gz","wg","Enterovirus F","2009","Asia","Bos taurus","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2185.fa.gz","wg","Enterovirus F","","","","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2186.fa.gz","wg","Rhinovirus B","","","","","","","","","","","Enterovirus-wg-1889","94","1","1"
"Enterovirus","references/Enterovirus-wg-2403.fa.gz","wg","Rhinovirus B","","","","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2187.fa.gz","wg","Enterovirus B","2018","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-2188","97","2","2"
"Enterovirus","references/Enterovirus-wg-2404.fa.gz","wg","Yak enterovirus","2014","Asia","Bos grunniens","","","","","","","","","0","2","1"
"Enterovirus","references/Enterovirus-wg-2405.fa.gz","wg","Enterovirus B","2019","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-2220","93","1","1"
"Enterovirus","references/Enterovirus-wg-1326.fa.gz","wg","Enterovirus G","2019","Asia","Sus scrofa","","","","","","","","Enterovirus-wg-1019","96","1","1"
"Enterovirus","references/Enterovirus-wg-1328.fa.gz","wg","Enterovirus F","2020","Asia","Bos taurus","","","","","","","","","0","2","2"
"Enterovirus","references/Enterovirus-wg-2407.fa.gz","wg","Enterovirus B","2013","Europe","","","","","","","","","Enterovirus-wg-824","97","1","1"
"Enterovirus","references/Enterovirus-wg-1329.fa.gz","wg","Goat enterovirus","2016","Asia","Capra hircus","","","","","","","","[Enterovirus-wg-2180; Enterovirus-wg-2181]","96","1","1"
"Enterovirus","references/Enterovirus-wg-2191.fa.gz","wg","Enterovirus B","2012","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-2034","96","1","1"
"Enterovirus","references/Enterovirus-wg-2408.fa.gz","wg","Enterovirus E","2018","Asia","Bos taurus","","","","","","","","Enterovirus-wg-2137","95","1","1"
"Enterovirus","references/Enterovirus-wg-2193.fa.gz","wg","Enterovirus F","2018","Asia","Capra hircus","","","","","","","","[Enterovirus-wg-2393; Enterovirus-wg-539; Enterovirus-wg-231; Enterovirus-wg-2183]","94","1","1"
"Enterovirus","references/Enterovirus-wg-1330.fa.gz","wg","Enterovirus E","2021","Asia","Bubalus bubalis","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2194.fa.gz","wg","Enterovirus E","2018","Asia","Bos taurus","","","","","","","","Enterovirus-wg-2135","96","1","1"
"Enterovirus","references/Enterovirus-wg-1331.fa.gz","wg","Goat enterovirus","2018","Asia","Capra hircus","","","","","","","","","0","1","1"
"Enterovirus","references/Enterovirus-wg-2195.fa.gz","wg","Enterovirus B","2014","Africa","Homo sapiens","","","","","","","","[Enterovirus-wg-2014; Enterovirus-wg-1306]","94","1","1"
"Enterovirus","references/Enterovirus-wg-2196.fa.gz","wg","Enterovirus B","2016","Asia","Homo sapiens","","","","","","","","Enterovirus-wg-1904","95","1","1"
"Enterovirus","references/Enterovirus-wg-2197.fa.gz","wg","Enterovirus C","2019","Asia","Homo sapiens","","","","","","","","[Enterovirus-wg-228; Enterovirus-wg-731]","92","1","1"
"Hantavirus","references/Hantavirus-l-1.fa.gz","l","Orthohantavirus andesense","","South America","Homo sapiens","","","","","","","","Hantavirus-l-3","94","33","25"
"Hantavirus","references/Hantavirus-l-67.fa.gz","l","Limestone Canyon virus","2019","North America","Peromyscus boylii","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-72.fa.gz","l","Orthohantavirus puumalaense","2017","Europe","Myodes glareolus","","","","","","","","","0","2","2"
"Hantavirus","references/Hantavirus-l-80.fa.gz","l","Orthohantavirus andesense","2018","South America","Homo sapiens","","","","","","","","Hantavirus-l-3","93","1","1"
"Hantavirus","references/Hantavirus-l-3.fa.gz","l","Orthohantavirus andesense","","South America","Homo sapiens","","","","","","","","Hantavirus-l-4","97","2","2"
"Hantavirus","references/Hantavirus-l-13.fa.gz","l","Orthohantavirus andesense","2022","South America","Homo sapiens","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-19.fa.gz","l","Orthohantavirus tulaense","2014","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-71","97","3","3"
"Hantavirus","references/Hantavirus-l-29.fa.gz","l","Orthohantavirus puumalaense","2019","Europe","Myodes glareolus","","","","","","","","Hantavirus-l-34","94","4","3"
"Hantavirus","references/Hantavirus-l-34.fa.gz","l","Orthohantavirus puumalaense","2007 - 2019","Europe","Myodes glareolus","","","","","","","","Hantavirus-l-29","94","3","3"
"Hantavirus","references/Hantavirus-l-46.fa.gz","l","Orthohantavirus dobravaense","2021","Europe","Apodemus flavicollis","","","","","","","","Hantavirus-l-52","97","2","2"
"Hantavirus","references/Hantavirus-l-52.fa.gz","l","Orthohantavirus dobravaense","2015","Europe","Apodemus flavicollis","","","","","","","","Hantavirus-l-46","97","1","1"
"Hantavirus","references/Hantavirus-l-54.fa.gz","l","Orthohantavirus dobravaense","2018","Europe","Apodemus agrarius","","","","","","","","Hantavirus-l-55","97","1","1"
"Hantavirus","references/Hantavirus-l-55.fa.gz","l","Orthohantavirus dobravaense","2018","Europe","Apodemus agrarius","","","","","","","","Hantavirus-l-54","97","1","1"
"Hantavirus","references/Hantavirus-l-59.fa.gz","l","Orthohantavirus dobravaense","2016","Europe","Apodemus agrarius","","","","","","","","Hantavirus-l-54","96","1","1"
"Hantavirus","references/Hantavirus-l-65.fa.gz","l","Orthohantavirus tulaense","2017 - 2018","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-68","96","5","5"
"Hantavirus","references/Hantavirus-l-66.fa.gz","l","Orthohantavirus tulaense","2017","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-69","97","5","5"
"Hantavirus","references/Hantavirus-l-68.fa.gz","l","Orthohantavirus tulaense","2017 - 2018","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-65","96","6","6"
"Hantavirus","references/Hantavirus-l-69.fa.gz","l","Orthohantavirus tulaense","2017","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-66","97","3","3"
"Hantavirus","references/Hantavirus-l-70.fa.gz","l","Orthohantavirus tulaense","2017 - 2018","Europe","Microtus arvalis","","","","","","","","[Hantavirus-l-73; Hantavirus-l-71]","97","4","4"
"Hantavirus","references/Hantavirus-l-71.fa.gz","l","Orthohantavirus tulaense","2017 - 2018","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-19","97","6","6"
"Hantavirus","references/Hantavirus-l-73.fa.gz","l","Orthohantavirus tulaense","2014","Europe","Microtus arvalis","","","","","","","","[Hantavirus-l-70; Hantavirus-l-71]","97","1","1"
"Hantavirus","references/Hantavirus-l-75.fa.gz","l","Orthohantavirus tulaense","2017","Europe","Microtus arvalis","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-77.fa.gz","l","Orthohantavirus puumalaense","","Europe","","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-78.fa.gz","l","Wenzhou Niviventer niviventer orthohantavirus 1","2016","Asia","Niviventer niviventer","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-79.fa.gz","l","Orthohantavirus tulaense","2018","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-68","94","2","1"
"Hantavirus","references/Hantavirus-l-82.fa.gz","l","Orthohantavirus tulaense","2016","Europe","Microtus arvalis","","","","","","","","Hantavirus-l-71","97","1","1"
"Hantavirus","references/Hantavirus-l-83.fa.gz","l","Orthohantavirus tulaense","2017","Europe","Microtus arvalis","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-84.fa.gz","l","Ozark orthohantavirus","2020","North America","Sigmodon hispidus","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-85.fa.gz","l","Wufeng Chodsigoa smithii orthohantavirus 1","2016","Asia","Chodsigoa smithii","","","","","","","","","0","1","1"
"Hantavirus","references/Hantavirus-l-86.fa.gz","l","Orthohantavirus andesense","","","","","","","","","","","Hantavirus-l-4","94","1","1"
"Hantavirus","references/Hantavirus-l-5.fa.gz","l","Orthohantavirus hantanense","2017","Asia","Apodemus agrarius","","","Hantaan","","","","","Hantavirus-l-10","98","5","5"
"Hantavirus","references/Hantavirus-l-6.fa.gz","l","Orthohantavirus hantanense","2013 - 2017","Asia","Apodemus agrarius","","","Hantaan","","","","","Hantavirus-l-56","97","9","9"
"Hantavirus","references/Hantavirus-l-88.fa.gz","l","Orthohantavirus hantanense","2020 - 2021","Asia","Homo sapiens","","","","","","","","Hantavirus-l-90","98","2","2"
"Hantavirus","references/Hantavirus-l-90.fa.gz","l","Orthohantavirus hantanense","2019","Asia","Apodemus agrarius","","","","","","","","Hantavirus-l-88","98","5","5"
"Hantavirus","references/Hantavirus-l-91.fa.gz","l","Orthohantavirus sinnombreense","","North America","","","","","","","","","Hantavirus-l-22","92","2","2"
"Hantavirus","references/Hantavirus-l-92.fa.gz","l","Orthohantavirus bayoui","1996","North America","Oryzomys palustris","","","","","","","","","0","2","1"
"Hantavirus","references/Hantavirus-l-93.fa.gz","l","Jingmen Rattus norvegicus orthohantavirus 1","2016","Asia","Rattus norvegicus","","","","","","","","Hantavirus-l-44","96","1","1"
"Hantavirus","references/Hantavirus-l-4.fa.gz","l","Orthohantavirus andesense","","South America","Homo sapiens","","","","","","","","Hantavirus-l-3","97","1","1"
"Hantavirus","references/Hantavirus-l-10.fa.gz","l","Orthohantavirus hantanense","2015","Asia","Apodemus agrarius","","","","","","","","[Hantavirus-l-56; Hantavirus-l-5]","98","1","1"
"Hantavirus","references/Hantavirus-l-11.fa.gz","l","Orthohantavirus hantanense","","Asia","","","","Q32","","","","","","0","1","1"
